video_id,channel_name,title,published_at,view_count,like_count,comment_count,duration,category_id
-PEmbR-40m4,KanalZero,ROKITA: ZIOBRO W USA. WINA SPADNIE NA ŻURKA,2026-05-14T08:00:13Z,120679,6370,876,PT33M14S,22
lz5gt7vRVLc,KanalZero,TOBIASZ BOCHEŃSKI I JACEK PRUSINOWSKI - PORANNE ROZMOWY ZERO,2026-05-14T07:41:50Z,27435,856,152,PT30M15S,22
4XnU05oja40,KanalZero,JAK TRAKTUJESZ SWOJEGO FARMACEUTĘ? I CO MOŻE POLSKA SZTUCZNA INTELIGENCJA?,2026-05-14T07:11:32Z,30669,713,30,PT1H58M20S,22
kvLBt4ISK5Q,KanalZero,PRZEŚWIETLAMY FINANSE FUNDACJI OD WALKI Z KSENOFOBIĄ. WĄTPLIWE SUKCESY I BRAK SPRAWOZDAŃ,2026-05-14T05:00:40Z,99073,5589,881,PT17M35S,22
-7z_eHhA4Ig,KanalZero,"LIGA DEBAT #5 - ROZENEK, BOCHEŃSKI, SZYMAŃSKI, ORLIŃSKI, MICHNIK, MERTA, GOMOŁA, FIGURA",2026-05-13T21:24:32Z,115333,2814,807,PT2H21M25S,22
DKYBrh0nHdM,KanalZero,"PRZEKAZ DNIA: BITWA O KRYPTOWALUTY, ZERO NA TAJWANIE, TRUMP W CHINACH, WSCHODNIA FLANKA NATO",2026-05-13T17:54:19Z,40631,1061,65,PT1H13M6S,22
w1f4zch5vZQ,KanalZero,NAWROCKI W RUMUNII O SILE WSCHODNIEJ FLANKI NATO,2026-05-13T16:25:32Z,62335,2005,154,PT10M42S,22
JI2oHI9cS_Q,KanalZero,RAFAŁ BRZOZOWSKI O EUROWIZJI,2026-05-13T16:15:05Z,77186,336,19,PT2M22S,22
jLq2qHRirJk,KanalZero,"WRACA IZERA, PZU PRZEJMUJE METLIFE, NISSAN TNIE ZATRUDNIENIE | RYNKI OD ZERA",2026-05-13T15:01:37Z,26380,981,74,PT18M24S,22
9oqP4aBLldU,KanalZero,GŁODZIU O SWOIM WYPADKU W ALBANII!,2026-05-13T15:00:15Z,18939,85,7,PT1M37S,22
_w0dWMyeDEY,KanalZero,RURY W BROWARZE MOGĄ OKRĄŻYĆ ZIEMIE?,2026-05-13T14:45:03Z,2664,27,7,PT27S,22
RcwsuvP8QSI,KanalZero,JAKIE PROPORCJE POWINNO MIEĆ PIWO?,2026-05-13T14:00:48Z,1714,27,1,PT2M14S,22
DCWNe5ZRfww,KanalZero,JEDNOPŁCIOWE MAŁŻEŃSTWA LEGALNE W POLSCE? PADŁA DEKLARACJA TUSKA,2026-05-13T14:00:31Z,50090,2084,678,PT14M19S,22
Km1QuHkwC5k,KanalZero,JAK DUŻO STANOWSKI WIE O PIWIE?,2026-05-13T13:45:05Z,15213,164,37,PT1M41S,22
JzHSPXXCYzg,KanalZero,ZAKONNICA KTÓRA ZATRZYMAŁA ALIEGO AGCĘ,2026-05-13T13:15:03Z,21468,136,4,PT1M1S,22
4VmRb5HoU3o,KanalZero,JAK ZROBIĆ DOBRE PIWO?,2026-05-13T13:15:00Z,1644,25,3,PT43S,22
-43UOKhuYzo,KanalZero,"ZIOBRO POZA ZASIEGIEM ŻURKA, TUSK ROZCZAROWANY, MOŻLIWA DYMISJA",2026-05-13T13:00:00Z,163010,5783,647,PT11M30S,22
i0YAoFSjouE,KanalZero,KTO WYSTĄPI W LIDZE DEBAT?,2026-05-13T12:45:07Z,9114,62,2,PT42S,22
ULzasct1frM,KanalZero,KIEDY PROSISZ WSZECHŚWIAT O ZNAK,2026-05-13T12:15:03Z,7116,36,1,PT9S,22
F9HVlE_MkzQ,KanalZero,"STANOWSKI: PIWO, ROBOTY I LEGENDARNY BROWAR",2026-05-13T12:02:06Z,32027,1648,469,PT1H3M48S,22
Iyn9uRgxuwQ,KanalZero,SĄD SKAZAŁ NIEWINNEGO CZŁOWIEKA?,2026-05-13T11:30:11Z,361247,3507,218,PT1M51S,22
7SHmeKW7mek,KanalZero,"ZABÓJSTWO, WYMUSZONE ZEZNANIA, BRAK DOWODÓW, PONAD 21 LAT WIĘZIENIA. CHCE DOWIEŚĆ SWOJEJ NIEWINNOŚCI",2026-05-13T11:03:00Z,46667,1267,222,PT1H1M27S,22
I_UOVWf9fGY,KanalZero,CZY POLITYCY STAJĄ SIĘ GŁUPSI?,2026-05-13T09:00:19Z,80779,1111,98,PT44S,22
BG-BtcQnMRk,KanalZero,KANAŁ ZERO NA FESTIWALU FILMOWYM W CANNES!,2026-05-13T08:05:50Z,6740,48,1,PT49S,22
gpPIu1OS6WY,KanalZero,ZIDIOCENIE POLITYKÓW. 11 WOJNA ŚWIATOWA? POLSKA NIE JEST REPUBLIKĄ?? ILE JEST 7 RAZY 8???,2026-05-13T08:00:40Z,192966,7543,802,PT16M56S,22
OR3UOuucRb0,KanalZero,MARIUSZ WITCZAK I AGNIESZKA BURZYŃSKA - PORANNE ROZMOWY ZERO,2026-05-13T07:45:01Z,11199,421,100,PT27M6S,22
BxORuE-2yOQ,KanalZero,"DZIĘKUJĘ, ŻE STANOWSKI ZGRUZOWAŁ JACHIRĘ I EUROWIZJA: TU CHODZI O PIENIĄDZE",2026-05-13T07:40:13Z,30659,813,51,PT1H53M30S,22
JiFkVRATiEI,KanalZero,DLACZEGO ADWOKAT ZIOBRO BRONIŁ MATYSIAK?,2026-05-13T07:28:56Z,157422,1993,92,PT1M,22
udmvUyyVxq8,KanalZero,POMAGAŁ JAKIEMU ZA DARMO WIĘC DOSTAŁ 700 TYSIĘCY OD PAŃSTWA PIS,2026-05-12T20:30:08Z,97732,779,104,PT1M10S,22
A29fvgX5OME,KanalZero,GODZINA ZERO #189: ROBERT MAZUREK I BARTOSZ LEWANDOWSKI,2026-05-12T20:09:29Z,131855,3539,1069,PT1H52M51S,22
SuBG395Q6q0,KanalZero,ZIOBRO UCIEKŁ W BAGAŻNIKU?,2026-05-12T20:01:50Z,53091,338,43,PT1M2S,22
P0lijnrsTsc,KanalZero,Z KIM BYŚ POSZEDŁ 1 NA 1 W LIDZE DEBAT?,2026-05-12T19:00:18Z,21688,157,17,PT1M4S,22
HDRyC8Ekm6A,KanalZero,IRAN WYGRAŁ Z TRUMPEM?,2026-05-12T18:06:47Z,24727,266,28,PT1M38S,22
gcRzpYX9SwM,KanalZero,"PRZEKAZ DNIA: ŻURKA KŁOPOT Z ZIOBRĄ, TUSK I MAŁŻEŃSTWA LGBT, NATO: JEDNOŚĆ WSCHODNIEJ FLANKI",2026-05-12T17:53:46Z,68805,1789,306,PT1H5M50S,22
ypzNxMm6Fzg,KanalZero,TRUMP: WYGRALIŚMY! IRAN: PORAŻKA USA. IZRAEL: WOJNA TRWA. ROZMOWY POKOJOWE W TOKU,2026-05-12T16:22:06Z,106836,2819,221,PT13M1S,22
GDKeoedw9yM,KanalZero,KONSTYTUCJA NAPISANA PRZECIWKO PIŁSUDSKIEMU?,2026-05-12T15:57:20Z,10703,72,3,PT1M54S,22
h5gI47bPfyk,KanalZero,NAWROCKI Z WIZYTĄ W RUMUNII!,2026-05-12T15:15:05Z,149220,2941,215,PT42S,22
91H1UtNHhYw,KanalZero,SKANDAL Z KONIAMI W PAJĘCZNIE!,2026-05-12T14:15:00Z,21770,316,110,PT52S,22
9q09Q-M5mNY,KanalZero,"DEBATA ""ZAMACH MAJOWY"" 100. ROCZNICA | ANDRZEJCZAK, DĘBSKI, WOŁOS, NOWIK, FLIEGER",2026-05-12T14:00:06Z,31487,1341,262,PT1H32M28S,22
40dT6x0_sJg,KanalZero,CIĘTY JĘZYK PIŁSUDSKIEGO!,2026-05-12T13:56:15Z,17206,67,7,PT59S,22
UkHBsXZNxIo,KanalZero,LIGA DEBAT JUŻ JUTRO!,2026-05-12T13:00:50Z,9177,42,1,PT10S,22
eLMGBVZrPYY,KanalZero,ADWOKAT ZBIGNIEWA ZIOBRO W KANALE ZERO!,2026-05-12T12:31:01Z,9903,91,8,PT42S,22
oC95txPdwE0,KanalZero,ZA CO ZIOBRZE GROZI 25 LAT WIĘZIENIA?,2026-05-12T11:36:40Z,53075,1966,713,PT9M48S,22
FW1VL33B8mk,KanalZero,WIĘZIENIE W KONGO - INNA RZECZYWISTOŚĆ,2026-05-12T10:41:29Z,22979,86,4,PT1M3S,22
ZgktJ84T6KI,KanalZero,PANIKA CZY REALNE ZAGROŻENIE? O CO CHODZI Z HANTAWIRUSEM?,2026-05-12T09:35:59Z,53671,1573,267,PT10M23S,22
KbHmaP6PxIk,KanalZero,NAJBARDZIEJ SZALONY CHIŃSKI SAMOCHÓD,2026-05-12T08:45:04Z,87506,473,19,PT1M28S,22
qrTL6NZUBeU,KanalZero,ZEŁENSKI UPOKORZYŁ ROSJĘ,2026-05-12T08:20:00Z,68677,582,157,PT1M7S,22
z27M1flY5q8,KanalZero,"EUROWIZJA - PAŹDZIERZ, IZRAEL I BOJKOT. POLITYCZNE SHOW NA CAŁEGO",2026-05-12T07:51:05Z,145510,5309,1020,PT15M55S,22
bfbvaU1Uz_c,KanalZero,SZYMON HOŁOWNIA I JACEK PRUSINOWSKI - PORANNE ROZMOWY ZERO,2026-05-12T07:36:03Z,124674,3570,1282,PT32M21S,22
ykaDq8hyAkI,KanalZero,OSKARŻONY O SZPIEGOSTWO W AFRYCE I CIEKAWOSTKI Z ŻYCIA JÓZEFA PIŁSUDSKIEGO,2026-05-12T07:17:54Z,29544,791,37,PT1H52M26S,22
vqsfhkPYCvo,KanalZero,ROSJA WIDZI SŁABOŚĆ NATO,2026-05-12T07:15:03Z,15160,136,11,PT53S,22
l3qm8oKffWA,KanalZero,AMERYKAŃSKIE WOJSKO W POLSCE. POTRZEBNE CZY NIE?,2026-05-12T06:52:42Z,35808,440,40,PT39S,22
Jqp0m9lPpqQ,KanalZero,NIEZNANY FILM Z POGRZEBU MARSZAŁKA PIŁSUDSKIEGO ODNALEZIONY PO 91 LATACH.,2026-05-12T05:00:14Z,230747,7142,788,PT14M24S,22
x6yoHgZSF78,KanalZero,"PRZEKAZ DNIA: ZIOBRO: BĘDZIE EKSTRADYCJA? PRAWICA BIERZE ANGLIĘ, POLACY ZA REKONSTRUKCJĄ RZĄDU",2026-05-11T18:09:47Z,60272,1693,262,PT1H30M25S,22
33So-Ia9m1g,KanalZero,JUŻ NIEDŁUGO! POWRÓT LIGI DEBAT!,2026-05-11T18:05:17Z,36329,171,7,PT11S,22
OB14Xu1DZV0,KanalZero,CZY UKRAINA WYTRZYMA? ANDRZEJCZAK I DĘBSKI | GROUND ZERO #121,2026-05-11T18:00:06Z,65182,2419,239,PT1H18M19S,22
YQoSOWqw6OM,KanalZero,JAKI POLITYK NAJLEPIEJ WYPADA W DEBATACH?,2026-05-11T17:49:08Z,13622,94,9,PT1M12S,22
pyVa8zI1oR0,KanalZero,"AFERA W PAŁACU WILANÓW. BIBA U KRÓLA SOBIESKIEGO, HAŁAS I NISZCZENIE PRZYRODY",2026-05-11T16:45:10Z,170939,5610,1237,PT14M18S,22
BB-K8haCXmI,KanalZero,"KLĘSKA LEWICY, PORAŻKA KONSERWATYSTÓW. KONIEC DUOPOLU W UK?",2026-05-11T14:50:44Z,251922,8043,1046,PT22M7S,22
bHPmBLz78rI,KanalZero,ZIOBRO POGRZEBUJE PIS!,2026-05-11T14:01:03Z,64112,399,78,PT1M3S,22
Ua5ECfysSRg,KanalZero,MAZUREK: ZIOBRO W USA. UPADEK POLITYKA,2026-05-11T13:27:11Z,178814,5297,1222,PT11M11S,22
F6crZK4zasQ,KanalZero,"KIM JEST ROMEK ""ZAKLINACZ BYKÓW""?",2026-05-11T12:30:17Z,80181,952,92,PT2M28S,22
PIRlsyb3IKE,KanalZero,"PROBLEMY ROMKA ""ZAKLINACZA BYKÓW""",2026-05-11T12:05:21Z,50439,517,62,PT1M4S,22
bt199agock0,KanalZero,"BYKI, KOMORNIK I MILION DŁUGU. ROMEK ZAKLINACZ BYKÓW - HISTORIA",2026-05-11T11:46:27Z,438370,15669,2711,PT40M34S,22
5kLi_SWxxb8,KanalZero,CZEGO NIENAWIDZĄ KIEROWCY?,2026-05-11T11:45:00Z,16532,54,27,PT1M5S,22
OAPysfjdx38,KanalZero,BARCELONA MISTRZEM HISZPANII! ARSENAL PRZED HISTORYCZNĄ SZANSĄ. WIDZEW UCIEKA SPOD TOPORA,2026-05-11T11:41:20Z,37622,997,142,PT2H22M51S,22
uYF5aPZszOY,KanalZero,KOMIS SAMOCHODOWY WIELKOŚCI RADOMIA,2026-05-11T11:30:57Z,84231,294,10,PT34S,22
oR7f_mlcceA,KanalZero,DLACZEGO JESTEŚMY AGRESYWNI GDY PROWADZIMY AUTO?,2026-05-11T11:10:02Z,20275,74,14,PT45S,22
LuHkuUKSN_w,KanalZero,ZŁOMNIK W CHINACH #3: TYSIĄCE AUT ZA PÓŁ CENY,2026-05-11T10:11:48Z,120609,3865,349,PT27M32S,22
uOnT7gjwBBs,KanalZero,JAK ADWOKACI BRONIĄ PRZESTĘPCÓW?,2026-05-11T09:44:43Z,21463,177,18,PT1M32S,22
QCYoD6LzUQU,KanalZero,ABSTYNENCJA ZMIENIA ŻYCIE,2026-05-11T08:20:00Z,10656,83,5,PT1M11S,22
0agxLOznt8Y,KanalZero,MARCIN PRZYDACZ I ROBERT MAZUREK - PORANNE ROZMOWY ZERO,2026-05-11T07:55:21Z,61100,2155,338,PT33M55S,22
ZBiR0WMgpK0,KanalZero,PIERWSZY WIELKI KONCERT,2026-05-11T07:40:01Z,16312,74,0,PT1M11S,22
AEY9LFfnsZk,KanalZero,CHADA MIAŁ NIE WYCHODZIĆ Z DOMU,2026-05-11T07:20:00Z,248621,1488,86,PT2M22S,22
BxQpfYmwhVQ,KanalZero,7:00 ŁUKASZ KACA & TOMASZ KAMMEL - PORANEK,2026-05-11T07:01:31Z,24943,656,24,PT1H51M50S,22
PsLLiYkadmI,KanalZero,ZNAMY FINALISTÓW MISTRZOSTW TWOJEGO ŚWIATA,2026-05-11T06:30:10Z,5119,23,0,PT48S,22
EYgmUGGXMD8,KanalZero,AFERA PEGASUSA WCIĄŻ BEZ ROZLICZEŃ. RAPORT UDERZA W RZĄD TUSKA,2026-05-11T06:00:09Z,68318,2833,259,PT14M52S,22
EV8JOrNrCI8,KanalZero,"ZERO ABSOLUTNE #49 - HUKOS, CIRA & MAXKOLO",2026-05-10T21:32:47Z,28244,862,67,PT2H4M56S,22
MPwwxMwwldM,KanalZero,LAS TEUTOBURSKI 9 R. N.E.. - JEDNA Z NAJWIĘKSZYCH KLĘSK W HISTORII RZYMU.  BITWY-KAMPANIE-WOJNY,2026-05-10T19:00:16Z,30664,1620,134,PT36M21S,22
6WI-vComz9Y,KanalZero,ZIOBRO ZNOWU UCIEKŁ!,2026-05-10T18:45:01Z,38775,388,91,PT2M29S,22
vzGWvz4A9eA,KanalZero,CO SIĘ DZIEJE Z LUDŹMI NA NV HONDIUS?,2026-05-10T17:30:14Z,109293,793,106,PT2M2S,22
kQmweq7zVcM,KanalZero,ZBIGNIEW ZIOBRO UCIEKŁ DO USA. ŻUREK ZAPOWIADA WNIOSEK O EKSTRADYCJĘ,2026-05-10T17:28:41Z,88910,2858,786,PT10M22S,22
x5C17nqF-T0,KanalZero,EWAKUACJA ZE STATKU ŚMIERCI. KWARANTANNA NA DRUGIM STATKU. DWA GROŹNE WIRUSY: HATAWIRUS I NOROWIRUS,2026-05-10T16:24:08Z,106919,2319,431,PT11M12S,22
d-At7jbG4eo,KanalZero,WIELKA AFERA BUDOWLANA W SZCZECINIE!,2026-05-10T15:29:41Z,219664,2618,337,PT1M50S,22
pZCc0MkVlvs,KanalZero,POTĘŻNA BAZA PALIW POWSTAJE BEZ POZWOLENIA NA BUDOWĘ. MIESZKAŃCY SZCZECINA ŻĄDAJĄ ROZBIÓRKI.,2026-05-10T14:16:21Z,103433,2534,620,PT17M43S,22
qNLHxFo-yxA,KanalZero,UPUBLICZNIONE NAGRANIE UFO JEST FAŁSZYWE?,2026-05-10T13:13:34Z,127446,1488,230,PT1M24S,22
jZACZBL7GDc,KanalZero,"ŚLUB Z AI, WYPRÓŻNIAJĄCE SIĘ ROBOTY I DRONY BEZ BATERII. TYGODNIK PSYLLOSA",2026-05-10T12:01:11Z,17021,686,49,PT18M34S,22
uSu2UcppFOQ,KanalZero,KIM JEST MARCO RUBIO?,2026-05-10T10:30:28Z,29210,439,10,PT2M17S,22
bHvGZAuh9_Q,KanalZero,MARCO RUBIO PODBIJA ŚWIAT I INTERNET. KIM BYŁ A KIM STAJE SIĘ SEKRETARZ STANU U TRUMPA?,2026-05-10T10:13:18Z,94457,2778,218,PT14M25S,22
HHB7oq1BP0w,KanalZero,DLACZEGO POCZOBUT CHCE WRÓCIĆ NA BIAŁORUŚ?,2026-05-10T08:58:18Z,84790,988,157,PT2M7S,22
rbnsFzms8sE,KanalZero,"POCZOBUT TŁUMACZY, DLACZEGO ZAMIERZA WRÓCIĆ NA BIAŁORUŚ",2026-05-10T08:00:53Z,72820,2790,1040,PT25M22S,22
lSjrM-vBt90,KanalZero,NOWY PODATEK TUSKA ZNÓW ŁUPIĄ POLAKÓW! (FILM PRAWA I SPRAWIEDLIWOŚCI),2026-05-09T19:00:38Z,11457,316,109,PT5M18S,22
yLPniCfBJjQ,KanalZero,GEN. WŁADYSŁAW ANDERS: SYMBOL DROGI DO WOLNOŚCI. BITWA O MONTE CASSINO,2026-05-09T18:01:00Z,24952,1599,188,PT1H18M35S,22
nQOw-M6HvwQ,KanalZero,PENTAGON WYPUSZCZA NOWE NAGRANIA UFO!,2026-05-09T17:44:36Z,97241,768,144,PT47S,22
QH_R6c6FaYQ,KanalZero,"AKTA UFO ODTAJNIONE. POLSKI ŚWIADEK, LATAJĄCE TALERZE, ZDJĘCIA Z KSIĘŻYCA I TAJEMNICZE ŚWIATŁA",2026-05-09T17:04:57Z,326224,7531,987,PT13M36S,22
prrS9QBo7hU,KanalZero,ZEŁEŃSKI ZEZWALA ROSJANOM PRZEPROWADZIĆ PARADĘ!,2026-05-09T15:02:43Z,293494,2341,331,PT38S,22
7t9yv4d318U,KanalZero,BLAMAŻ PARADY PUTINA. UKRAINA ZEPSUŁA ROSJI ŚWIĘTOWANIE,2026-05-09T14:18:08Z,378623,12098,1688,PT16M25S,22
0wurDlxiEIk,KanalZero,100 ODCINIKÓW MAZUREK & STANOWSKI JUŻ ZA NAMI!,2026-05-09T14:00:02Z,36671,355,5,PT51S,22
-h8GXTi-wYg,KanalZero,TO KONIEC SŁYNNEGO TAKSÓWKARZA?,2026-05-09T13:15:01Z,464902,4435,150,PT54S,22
lyvzyhjT8P0,KanalZero,SPRAWA STUU I WARDĘGI WRACA DO SĄDU!,2026-05-09T13:01:29Z,8339,40,2,PT53S,22
-ZhiHVnHqHA,KanalZero,TAKSÓWKARZ WYMUSZAJĄCY STŁUCZKI STRACIŁ PRAWO JAZDY I TRAFI PRZED SĄD | DROGOWE ZERO,2026-05-09T12:38:21Z,132984,4259,473,PT12M43S,22
jPylIpdsjYM,KanalZero,"JAK DZIAŁA PRZEKRĘT ""NA TABLICE""?",2026-05-09T12:01:03Z,273780,1246,35,PT47S,22
cmMn2ocXNb8,KanalZero,ZŁOMNIK: SKLONUJĄ CI AUTO. POTEM MUSISZ SIĘ TŁUMACZYĆ,2026-05-09T11:30:28Z,74844,2348,274,PT17M12S,22
F0ZHpMw9rHQ,KanalZero,BIEDROŃ DZIĘKUJE PATOSTREAMEROWI,2026-05-09T11:30:10Z,24819,336,28,PT59S,22
21I4BjzjDN4,KanalZero,JÓZEF PERUGA PODBIJA INTERNET!,2026-05-09T11:15:00Z,25319,177,9,PT50S,22
ELhqAP3M4y8,KanalZero,CO Z ZAKŁADEM GIERTYCHA ZE STANOWSKIM?,2026-05-09T10:15:01Z,146211,2789,109,PT51S,22
0rBoG08WLuk,KanalZero,"SPRAWA WARDĘGI WRACA DO SĄDU (STUU, PANDORA GATE, BIEDROŃ) DLA ZASIĘGU #13",2026-05-09T10:00:02Z,55760,1780,158,PT16M48S,22
KBUo0f-Wa80,KanalZero,TEGO SIĘ NIE DA ODZOBACZYĆ!,2026-05-09T09:45:01Z,104853,920,230,PT1M7S,22
m9zKvOozvlg,KanalZero,JAK ZAGŁOSOWAŁBY STANOWSKI W REFERENDUM?,2026-05-09T08:01:00Z,29739,599,90,PT59S,22
3-xs-AMxU4g,KanalZero,100 ODCINEK MAZUREK & STANOWSKI!,2026-05-09T07:35:38Z,26087,298,10,PT17S,22
aYFJ7dGJA7E,KanalZero,"MAZUREK & STANOWSKI #100: REFERENDUM NAWROCKIEGO, ZAKŁAD Z GIERTYCHEM, 100 LAT CZARZASTEGO W TVP",2026-05-09T07:00:26Z,661012,25661,2377,PT49M12S,22
1av1wIcJvsk,KanalZero,ŚWIAT OD ZERA #107,2026-05-08T20:21:11Z,36035,1101,82,PT1H47M20S,22
1aQs7Kr8OKg,KanalZero,3 MILIONY KREZUSÓW W POLSCE? (FILM POLSKI 2050),2026-05-08T19:00:04Z,11241,263,152,PT11M53S,22
tLZdFNhZdo8,KanalZero,PROBLEMY Z PROGRAMEM SAFE!,2026-05-08T18:15:09Z,31545,379,14,PT1M1S,22
tZeXkLv2Wvk,KanalZero,"PRZEKAZ DNIA: WOJNA PAŁACÓW, UMOWA SAFE PODPISANA, KONTA BEZ PODATKU BELKI, PUTIN TRACI KONTROLĘ?",2026-05-08T18:12:08Z,21552,588,55,PT1H18M5S,22
5SmHziiv3xE,KanalZero,POLSKA BIERZE PIENIĄDZE Z SAFE!,2026-05-08T18:02:00Z,51375,968,157,PT1M40S,22
FymRwUKdhn0,KanalZero,DAVID ATTENBOROUGH KOŃCZY 100 LAT!,2026-05-08T17:45:24Z,9258,98,6,PT1M17S,22
n0GAgqqxIOA,KanalZero,"SAFE PODPISANY, PREZYDENT I OPOZYCJA PROTESTUJĄ",2026-05-08T17:01:07Z,154596,5638,1583,PT13M15S,22
NzMAWNXiRmU,KanalZero,RADIOAKTYWNY DYM W CZARNOBYLU!,2026-05-08T16:38:28Z,24529,177,28,PT1M42S,22
enbL5WUdSXI,KanalZero,OGROMNY POŻAR W STREFIE WYKLUCZENIA W CZARNOBYLU. CO NAM GROZI?,2026-05-08T16:15:56Z,133454,3317,412,PT11M43S,22
dUjRULNSbnI,KanalZero,JAK WYREŻYSEROWAĆ OPERĘ?,2026-05-08T15:41:05Z,5036,30,2,PT1M32S,22
lAvmtfuft-U,KanalZero,CO ZMIENIŁO SIĘ PO TRAGEDII KAMILKA?,2026-05-08T14:50:00Z,12899,162,12,PT45S,22
CsGrEgSWcOg,KanalZero,"8-LATKA ZAMĘCZYŁ OJCZYM, POMAGAŁA MATKA. CO SIĘ ZMIENIŁO PO ŚMIERCI KAMILKA Z CZĘSTOCHOWY?",2026-05-08T14:29:47Z,24775,827,137,PT8M7S,22
gzlyNGz6vtE,KanalZero,"ZERO DYSKUSJI #6 - PRUSINOWSKI, ZALEWSKI, SROCZYŃSKI, BURZYŃSKA",2026-05-08T13:46:12Z,81909,2871,327,PT1H32M21S,25
oP6hlzsyKjM,KanalZero,PROGRAM SAFE OFICJALNIE PODPISANY!,2026-05-08T12:05:29Z,50318,180,460,PT1M3S,22
5an5UFZqJzM,KanalZero,KOWBOJE WCIĄŻ SĄ AKTYWNI?,2026-05-08T11:35:13Z,7795,35,2,PT59S,22
D-ndyzg_3JY,KanalZero,ULUBIONE LODY ROBERTA MAZURKA,2026-05-08T10:45:03Z,17468,91,4,PT53S,22
J4oKCeCGV4A,KanalZero,KIM JEST BARTOSZ GRODECKI? MAZUREK WYJAŚNIA,2026-05-08T10:25:01Z,40109,811,26,PT1M31S,22
GiwQFNhuN6M,KanalZero,"RYANAIR - SKANDALE, VIRALE I FORTUNA. JAK ONI TO ROBIĄ?",2026-05-08T10:00:33Z,75606,2126,274,PT37M39S,22
8oBnVsl9ixI,KanalZero,POLITYCY KOALICJI BEZKARNI,2026-05-08T09:44:49Z,56429,1407,78,PT41S,22
K7sE4XeLj5c,KanalZero,CO WARTO OBEJRZEĆ W MAJU?,2026-05-08T09:20:00Z,4126,36,1,PT1M13S,22
lQ6H3vrAr_c,KanalZero,JACHIRA WYMYŚLIŁA ZARZUTY WOBEC KARDYNAŁA WYSZYŃSKIEGO,2026-05-08T08:50:03Z,536769,9533,1643,PT1M19S,22
-r2OhnILOAY,KanalZero,NOWY SZEF BBN WYBRANY! TO BARTOSZ GRADECKI,2026-05-08T08:30:57Z,19496,404,23,PT52S,22
Ar2ImmlGVVE,KanalZero,"SZPITAL ZAPŁACI KARĘ ZA SENATORA LENZA, KO NIE KARZE NAWET POLITYKÓW Z WYROKAMI",2026-05-08T08:05:31Z,93175,3816,447,PT11M18S,22
IH1EkbrWNl8,KanalZero,CZY PANI NIE JEST WSTYD? STANOWSKI DOCISKA JACHIRĘ,2026-05-08T07:50:01Z,940186,17721,2751,PT2M55S,22
HVZjERW9nbI,KanalZero,MARCELINA ZAWISZA I GRZEGORZ SROCZYŃSKI - PORANNE ROZMOWY ZERO,2026-05-08T07:41:41Z,26530,1408,191,PT31M55S,22
Wng5CSdjOr0,KanalZero,STANOWSKI VS JACHIRA: OSTRA WYMIANA ZDAŃ,2026-05-08T07:30:30Z,628176,8136,1116,PT1M55S,22
xAKO-1kyviE,KanalZero,7:00: LODY O ZAKAZANYM SMAKU I WIELKA PRAPREMIERA I PO CO KOMU MOZART?,2026-05-08T07:15:24Z,46135,1223,79,PT1H49M50S,22
qnPd6sMF-Dg,KanalZero,OSIĄGNIĘCIA POLITYCZNE KLAUDII JACHIRY,2026-05-08T07:10:02Z,376418,4861,1348,PT2M7S,22
R2WYwt2OsHU,KanalZero,JACHIRA CHCE REPARACJI OD ROSJI A NIE CHCE OD NIEMIEC,2026-05-08T06:50:01Z,356915,3949,1759,PT1M42S,22
eW4dOC41gaQ,KanalZero,GODZINA ZERO #188: KRZYSZTOF STANOWSKI I KLAUDIA JACHIRA,2026-05-07T21:16:09Z,700029,15188,10693,PT3H8M36S,22
8s9J9Bf1EQE,KanalZero,MOCNE SŁOWA STANOWSKIEGO DO JACHIRY!,2026-05-07T20:15:01Z,1986302,51439,4529,PT52S,22
cpsMqLExvU0,KanalZero,"ZAJĄCZKOWSKA-HERNIK I WAWER: PODATEK OD SMARTFONÓW, CIENKOWSKA DO DYMISJI! (FILM KONFEDERACJI)",2026-05-07T19:00:38Z,34627,2582,345,PT40M2S,22
ziICSFBTBow,KanalZero,"PRZEKAZ DNIA: REFERENDUM KLIMATYCZNE W POLSCE, W CO GRA USA, POLITYCZNE PIELGRZYMKI",2026-05-07T18:19:14Z,14122,428,31,PT1H15M45S,22
HWhubwSW51k,KanalZero,PAWEŁ KOZANECKI ZATRZYMANY!,2026-05-07T18:00:16Z,316923,3809,643,PT51S,22
zdVsSFTMXbo,KanalZero,TRAGEDIA PODCZAS INTERWENCJI POLICJI!,2026-05-07T17:45:05Z,26520,289,36,PT1M22S,22
OHJb9Q_gI54,KanalZero,TRAGEDIA NA JEŻYCACH. SŁUŻBY UDUSIŁY MĘŻCZYZNĘ?,2026-05-07T17:30:08Z,83522,2282,1061,PT22M38S,22
vzLGQiT_Nnc,KanalZero,PROBLEM Z REFERENDUM NAWROCKIEGO!,2026-05-07T17:15:04Z,21916,447,52,PT1M11S,22
K0-xtyKCWiI,KanalZero,DZIWNY LIST POŻEGNALNY JEFFREY'A EPSTEINA!,2026-05-07T17:00:22Z,27204,180,17,PT51S,22
srVtkIMqdU0,KanalZero,SAMOBÓJSTWO EPSTEINA? ODTAJNIONO RZEKOMY LIST POŻEGNALNY,2026-05-07T16:27:47Z,74368,2061,221,PT13M28S,22
